id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
1494340,3252,40,4236,45,looks good,2,look good,v adj,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1494401,3252,41,4236,45,is that good Erin,4,be that good Erin,cop pro:dem adj n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1494423,3252,42,4236,45,hm,1,hm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1494433,3252,43,4236,45,oh boy,2,oh boy,co n,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
1494460,3252,45,4236,45,watcha got,2,what you get,pro:int pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1494479,3252,46,4236,45,watcha got_to eat,3,what you got_to eat,pro:int pro:per mod:aux v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1494491,3252,47,4236,45,hm,1,hm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1494512,3252,49,4236,45,what is that,3,what be that,pro:int cop pro:dem,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1494562,3252,51,4236,45,you do,2,you do,pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1494589,3252,53,4236,45,and what else you got,5,and what else you get,coord pro:int post pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1494624,3252,55,4236,45,what are those,3,what be those,pro:int aux pro:dem,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1494655,3252,57,4236,45,huh,1,huh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1494708,3252,60,4236,45,pie,1,pie,n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1494718,3252,61,4236,45,and what's the other,4,and what the other,coord pro:int det:art qn,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1494750,3252,62,4236,45,what is that,3,what be that,pro:int cop pro:dem,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1494807,3252,65,4236,45,and what's this stuff,4,and what this stuff,coord pro:int pro:dem n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1494849,3252,67,4236,45,dyou guys always sit over here,6,do you guy always sit over here,mod pro:per n adv v adv adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
1494886,3252,69,4236,45,do you,2,do you,mod pro:per,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1494915,3252,71,4236,45,that's it,2,that it,pro:dem pro:per,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1494973,3252,73,4236,45,what are they they're talking,5,what be they talk,pro:int aux pro:sub part,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1495015,3252,75,4236,45,who talks like that,4,who talk like that,pro:rel n prep pro:dem,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1495036,3252,76,4236,45,who,1,who,pro:rel,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1495052,3252,77,4236,45,do you talk like that,5,do you talk like that,mod pro:per v prep pro:dem,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1495136,3252,81,4236,45,you're up again,3,you up again,pro:per adv adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1495153,3252,82,4236,45,what,1,what,pro:int,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1495177,3252,84,4236,45,what's something again,3,what something again,pro:int pro:indef adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1495215,3252,85,4236,45,it's slipping again,3,it slip again,pro:per part adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1495277,3252,88,4236,45,what,1,what,pro:int,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1495325,3252,90,4236,45,be martyrs,2,be martyr,aux n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1495377,3252,94,4236,45,Batmans,1,Batmans,n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1495393,3252,95,4236,45,monsters mm,2,monster mm,n co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1495447,3252,98,4236,45,whatcha got,2,what you get,pro:int pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1495471,3252,100,4236,45,,0,,,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1495484,3246,101,4236,45,how you doing,3,how you do,adv:int pro:per part,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1495517,3246,103,4236,45,Michael don't put so much in your mouth,8,Michael do put so much in your mouth,n:prop mod v adv adv prep det:poss n,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,10,eng
1495556,3246,104,4236,45,you're gonna get choked,4,you gonna get choke,pro:per mod:aux v part,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
1495582,3246,105,4236,45,then you'll get Hurt,4,then you get Hurt,adv:tem pro:per v n:prop,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
1495630,3246,107,4236,45,that's salad,2,that salad,pro:dem n,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1495647,3246,108,4236,45,do you need it cut up,6,do you need it cut up,mod pro:per v pro:per v adv,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1495679,3246,109,4236,45,do you need your salad cut up,7,do you need your salad cut up,mod pro:per v det:poss n part adv,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
1495719,3246,110,4236,45,xxx,1,,,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1495763,3246,112,4236,45,Erin do you need your salad cut up,8,Erin do you need your salad cut up,n:prop v pro:per v det:poss n part adv,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,9,eng
1495833,3246,114,4236,45,hm,1,hm,co,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1495876,3246,116,4236,45,it's got fruit cocktail and strawberries and pineapple,8,it get fruit cocktail and strawberry and pineapple,pro:per v n n coord n coord n,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,11,eng
1495915,3246,117,4236,45,do you need some more hot dog,7,do you need some more hot dog,mod pro:per v pro:indef adv adj n,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1495973,3246,119,4236,45,if you need some more you just tell me,9,if you need some more you just tell me,conj pro:per v qn pro:indef pro:per adv v pro:obj,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
1496036,3252,121,4236,45,can I put that right there,6,can I put that right there,mod pro:sub v pro:dem adv adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1496063,3252,122,4236,45,huh,1,huh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1496124,3252,125,4236,45,marshmallows,1,marshmallow,n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1496137,3252,127,4236,45,mm,1,mm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1496154,3252,128,4236,45,that's good,2,that good,pro:dem adj,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1496205,3247,130,4236,45,you know something,3,you know something,pro:per v pro:indef,UNK,Anonymous_child,Child,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1496229,3247,131,4236,45,you know something,3,you know something,pro:per v pro:indef,UNK,Anonymous_child,Child,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1496247,3247,132,4236,45,this hamburger's that hamburger's so good,6,that hamburger so good,pro:dem n adv adj,UNK,Anonymous_child,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
1496373,3249,137,4236,45,,0,,,KEI,Keith,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1496402,3249,139,4236,45,,0,,,KEI,Keith,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1496425,3252,141,4236,45,he went in there to work,6,he go in there to work,pro:sub v prep adv prep n,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
1496566,3252,146,4236,45,whatcha got,2,what you get,pro:int pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1496646,3252,148,4236,45,hm,1,hm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1496720,3252,150,4236,45,you took a ride on your grandpa's tractor,8,you take a ride on your pa tractor,pro:per v det:art n prep det:poss n n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,11,eng
1496768,3252,152,4236,45,was that fun,3,be that fun,cop pro:dem adj,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1496826,3252,154,4236,45,you drove on his tractor,5,you drive on his tractor,pro:per v prep det:poss n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1496852,3252,155,4236,45,oh boy,2,oh boy,co n,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
1496922,3252,158,4236,45,your Mommy doesn't what,4,your Mommy do what,det:poss n:prop mod pro:int,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1496940,3252,159,4236,45,she doesn't let you drive her tractor,7,she do let you drive her tractor,pro:sub mod v pro:per v det:poss n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,10,eng
1497116,3252,166,4236,45,it's hot,2,it hot,pro:per adj,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1497167,3252,169,4236,45,hot dog,2,hot dog,adj n,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
1497186,3252,170,4236,45,oh,1,oh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1497195,3246,171,4236,45,Erin whatcha doing,3,Erin what you do,n:prop pro:int pro:per part,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1497220,3246,172,4236,45,are you finished,3,be you finish,cop pro:per v,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1497238,3246,173,4236,45,you're not finished,3,you not finish,pro:per neg part,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1497258,3246,174,4236,45,do you want some more hot dog,7,do you want some more hot dog,mod pro:per v pro:indef adv adj n,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1497324,3246,177,4236,45,would you like some more too,6,will you like some more too,mod pro:per v qn pro:indef post,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1497365,3246,178,4236,45,Michael want some more hot dog,6,Michael want some more hot dog,n:prop v qn adv adj n,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1497400,3246,180,4236,45,you don't want any more,5,you do want any more,pro:per mod v qn pro:indef,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1497423,3246,181,4236,45,are you finished,3,be you finish,cop pro:per v,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1497453,3246,183,4236,45,okay,1,okay,co,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1497463,3246,184,4236,45,you need to sit and wait Michael until we're all ready to go okay,14,you need to sit and wait Michael until we all ready to go okay,pro:per v inf v coord v n:prop conj pro:sub adv adj inf v co,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,15,eng
1497554,3252,186,4236,45,do you like peas Michael,5,do you like pea Michael,mod pro:per co n n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1497581,3252,187,4236,45,hm,1,hm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1497595,3252,188,4236,45,do you like peas Jeff,5,do you like pea Jeff,mod pro:per co n n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1497636,3252,190,4236,45,do you like peas Erin,5,do you like pea Erin,mod pro:per co n n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
1497678,3252,192,4236,45,they're good,2,they good,pro:sub adj,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1497713,3252,194,4236,45,hm,1,hm,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1497752,3252,196,4236,45,hot dog is good too,5,hot dog be good too,adj n cop adj post,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
1497772,3252,197,4236,45,yeah,1,yeah,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1497789,3246,198,4236,45,,0,,,BOB,Bobbi,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1497817,3252,200,4236,45,little one,2,little one,adj pro:indef,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1497847,3252,202,4236,45,oh yeah,2,oh yeah,co co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
1497866,3252,203,4236,45,oh,1,oh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1497984,3252,210,4236,45,right down there,3,right down there,adv adv adv,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1498001,3252,212,4236,45,oh,1,oh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498010,3252,213,4236,45,you alright Jeff,3,you alright Jeff,pro:per co n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1498033,3252,214,4236,45,there you go,3,there you go,adv pro:per v,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1498054,3252,215,4236,45,whoops,1,whoops,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498065,3258,216,4236,45,how we doing here guys,5,how we do here guy,adv:int pro:sub part adv n,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1498100,3252,218,4236,45,okay,1,okay,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498111,3258,219,4236,45,anybody need anything else,4,anybody need anything else,pro:indef v pro:indef post,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1498146,3258,220,4236,45,Michael do you need to have another,7,Michael do you need to have another,n:prop v pro:per v inf v qn,LLE,Llaena,Adult,NA,NA,NA,NA,trail off,NA,NA,NA,3,Eng-NA,7,eng
1498182,3258,221,4236,45,would you like just a hot dog without a bun,10,will you like just a hot dog without a bun,mod pro:per v adv det:art adj n prep det:art n,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,11,eng
1498225,3258,222,4236,45,hm,1,hm,co,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1498235,3258,223,4236,45,you want a bun around your hot dog,8,you want a bun around your hot dog,pro:per v det:art n prep det:poss adj n,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
1498325,3258,225,4236,45,you just want a do you just want a hot dog,11,do you just want a hot dog,mod pro:per adv v det:art adj n,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1498383,3258,226,4236,45,just a hot dog by itself okay,7,just a hot dog by itself okay,adv det:art adj n prep pro:refl adj,LLE,Llaena,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
1498456,3252,228,4236,45,mhm,1,yes,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498488,3258,230,4236,45,one hot dog,3,one hot dog,pro:indef adj n,LLE,Llaena,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
1498518,3258,231,4236,45,there,1,there,adv,LLE,Llaena,Adult,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498572,3252,233,4236,45,did he,2,do he,v pro:sub,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
1498645,3252,235,4236,45,do ya,2,do you,mod pro:per,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1498664,3252,237,4236,45,on a ride around train,5,on a ride around train,prep det:art n prep n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
1498714,3252,239,4236,45,wow,1,wow,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498742,3252,241,4236,45,yeah,1,yeah,co,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1498757,3252,242,4236,45,you too,2,you too,pro:per post,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
1498874,3252,246,4236,45,uhhuh,1,uhhuh,co,VIR,Virginia,Investigator,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
1498916,3252,248,4236,45,is that right,3,be that right,cop pro:dem n,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1498971,3245,250,4236,45,,0,,,KEN,Kenny,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
1499005,3245,252,4236,45,I know,2,I know,pro:sub v,KEN,Kenny,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
1499032,3252,254,4236,45,you finished Michael,3,you finish Michael,pro:per v n:prop,VIR,Virginia,Investigator,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
1499092,3246,256,4236,45,would you like some more hot dog,7,will you like some more hot dog,mod pro:per v pro:indef adv adj n,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
1499140,3246,257,4236,45,hm,1,hm,co,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
1499166,3246,259,4236,45,you want just the weenie or you want the bun with it,12,you want just the weenie or you want the bun with it,pro:per v adv det:art n coord pro:per v det:art n prep pro:per,BOB,Bobbi,Adult,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,12,eng
