id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
3155677,5066,13,7167,70,ahhah look what I found,5,ahhah look what I find,co v pro:int pro:sub v,MOT,NA,Mother,5065,365.25,NA,male,declarative,41.295,37.923,s,3,Eng-NA,6,eng
3155696,5066,14,7167,70,a telephone,2,a telephone,det:art n,MOT,NA,Mother,5065,365.25,NA,male,imperative_emphatic,43.298,41.295,s,3,Eng-NA,2,eng
3155714,5066,15,7167,70,you love telephones,3,you love telephone,pro:per v n,MOT,NA,Mother,5065,365.25,NA,male,declarative,45.803,43.298,s,3,Eng-NA,4,eng
3155726,5066,16,7167,70,can you push the number,5,can you push the number,mod pro:per v det:art v,MOT,NA,Mother,5065,365.25,NA,male,declarative,47.353,45.803,s,3,Eng-NA,5,eng
3155747,5066,17,7167,70,one two three,3,one two three,det:num det:num det:num,MOT,NA,Mother,5065,365.25,NA,male,declarative,51.231,47.353,s,3,Eng-NA,3,eng
3155761,5066,18,7167,70,four five six,3,four five six,det:num det:num det:num,MOT,NA,Mother,5065,365.25,NA,male,declarative,53.33,51.231,s,3,Eng-NA,3,eng
3155775,5066,19,7167,70,seven,1,seven,det:num,MOT,NA,Mother,5065,365.25,NA,male,declarative,54.64,53.33,s,3,Eng-NA,1,eng
3155788,5066,20,7167,70,ring,1,ring,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,56.521,54.64,s,3,Eng-NA,1,eng
3155797,5066,21,7167,70,ring,1,ring,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,58.161,56.521,s,3,Eng-NA,1,eng
3155804,5066,22,7167,70,it's for you,3,it for you,pro:per conj pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,59.668,58.161,s,3,Eng-NA,4,eng
3155816,5066,23,7167,70,it's for you,3,it for you,pro:per conj pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,61.503,59.668,s,3,Eng-NA,4,eng
3155825,5066,24,7167,70,that's a pretty cool phone isn't it,7,that a pretty cool phone be it,pro:dem det:art adj adj n cop pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,64.946,61.503,s,3,Eng-NA,10,eng
3155844,5066,25,7167,70,what else is in here,5,what else be in here,pro:int post aux adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,69.693,64.946,s,3,Eng-NA,6,eng
3155864,5066,26,7167,70,look at this thing,4,look at this thing,v prep pro:dem n,MOT,NA,Mother,5065,365.25,NA,male,declarative,70.786,69.693,s,3,Eng-NA,4,eng
3155881,5066,27,7167,70,put the foot on there,5,put the foot on there,v det:art n prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,74.075,70.786,s,3,Eng-NA,6,eng
3155902,5066,28,7167,70,that go on there,4,that go on there,pro:rel v prep adv,MOT,NA,Mother,5065,365.25,NA,male,question,76.056,74.075,s,3,Eng-NA,4,eng
3155921,5066,29,7167,70,I don't think it goes on there,7,I do think it go on there,pro:sub mod v pro:per v prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,79.066,76.056,s,3,Eng-NA,9,eng
3155944,5066,30,7167,70,look Chi,2,look Chi,v n:prop,MOT,NA,Mother,5065,365.25,NA,male,declarative,81.926,79.066,s,3,Eng-NA,2,eng
3155954,5066,31,7167,70,can you put the blue one on there,8,can you put the blue one on there,mod pro:per v det:art n det:num prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,84.17,81.926,s,3,Eng-NA,9,eng
3155993,5066,32,7167,70,put it on there,4,put it on there,v pro:per prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,86.165,84.17,s,3,Eng-NA,5,eng
3156029,5066,33,7167,70,good girl,2,good girl,adj n,MOT,NA,Mother,5065,365.25,NA,male,declarative,89.806,86.165,s,3,Eng-NA,2,eng
3156040,5066,34,7167,70,now put the green one on,6,now put the green one on,adv v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,91.071,89.806,s,3,Eng-NA,7,eng
3156065,5066,35,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,94.368,91.071,s,3,Eng-NA,1,eng
3156078,5066,36,7167,70,the yellow one,3,the yellow one,det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,95.776,94.368,s,3,Eng-NA,3,eng
3156093,5066,37,7167,70,can you put the yellow one on,7,can you put the yellow one on,mod pro:per v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,98.953,95.776,s,3,Eng-NA,8,eng
3156119,5066,38,7167,70,I'll put it on,4,I put it on,pro:sub v pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,100.871,98.953,s,3,Eng-NA,6,eng
3156139,5066,39,7167,70,put the orange,3,put the orange,v det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,104.455,100.871,s,3,Eng-NA,4,eng
3156150,5066,40,7167,70,okay push the button,4,okay push the button,co v det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,106.993,104.455,s,3,Eng-NA,4,eng
3156172,5066,41,7167,70,make the train go round and round and round,9,make the train go round and round and round,v det:art n v adv coord adv coord adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,112.283,106.993,s,3,Eng-NA,9,eng
3156206,5066,42,7167,70,you want try another one,5,you want try another one,pro:per v v qn pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,114.633,112.283,s,3,Eng-NA,5,eng
3156224,5066,43,7167,70,hello,1,hello,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,118.961,114.633,s,3,Eng-NA,1,eng
3156236,5066,44,7167,70,ring ring,2,ring ring,on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,120.985,118.961,s,3,Eng-NA,2,eng
3156244,5066,45,7167,70,it's for you,3,it for you,pro:per conj pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,122.73,120.985,s,3,Eng-NA,4,eng
3156261,5066,46,7167,70,orange one on,3,orange one on,adj pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,126.388,122.73,s,3,Eng-NA,3,eng
3156271,5066,47,7167,70,put the red one on,5,put the red one on,v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,127.443,126.388,s,3,Eng-NA,6,eng
3156296,5066,48,7167,70,put the red one on,5,put the red one on,v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,128.421,127.443,s,3,Eng-NA,6,eng
3156318,5066,49,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,135.075,128.421,s,3,Eng-NA,1,eng
3156325,5066,50,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,137.358,135.075,s,3,Eng-NA,1,eng
3156338,5066,51,7167,70,very good,2,very good,adv adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,139.305,137.358,s,3,Eng-NA,2,eng
3156349,5066,52,7167,70,push it down,3,push it down,v pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,142.295,139.305,s,3,Eng-NA,3,eng
3156368,5066,53,7167,70,that's pretty neat,3,that pretty neat,pro:dem adv adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,145.788,142.295,s,3,Eng-NA,4,eng
3156379,5066,54,7167,70,xxx do it again,4,do it again,mod pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,148.113,145.788,s,3,Eng-NA,3,eng
3156396,5066,55,7167,70,here,1,here,adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,148.798,148.113,s,3,Eng-NA,1,eng
3156408,5066,56,7167,70,put the blue one on,5,put the blue one on,v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,153.216,148.798,s,3,Eng-NA,6,eng
3156422,5066,57,7167,70,now the green one,4,now the green one,adv det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,156.673,153.216,s,3,Eng-NA,4,eng
3156439,5066,58,7167,70,there ya go,3,there you go,adv pro:per v,MOT,NA,Mother,5065,365.25,NA,male,declarative,161.746,156.673,s,3,Eng-NA,3,eng
3156462,5066,60,7167,70,okay you put,3,okay you put,co pro:per v,MOT,NA,Mother,5065,365.25,NA,male,self interruption,166.403,163.016,s,3,Eng-NA,4,eng
3156485,5066,61,7167,70,you're gonna put it over there,6,you gonna put it over there,pro:per mod:aux v pro:per adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,167.895,166.403,s,3,Eng-NA,8,eng
3156509,5066,62,7167,70,okay you put it over there,6,okay you put it over there,co pro:per v pro:per adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,169.55,167.895,s,3,Eng-NA,7,eng
3156535,5066,63,7167,70,now it doesn't work does it,6,now it do work do it,adv pro:per mod v mod pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,174.79,169.55,s,3,Eng-NA,9,eng
3156568,5066,64,7167,70,oops,1,oops,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,179.711,174.79,s,3,Eng-NA,1,eng
3156579,5066,65,7167,70,oopsie,1,oopsie,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,181.083,179.711,s,3,Eng-NA,1,eng
3156589,5066,66,7167,70,put that one on,4,put that one on,v pro:dem pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,182.663,181.083,s,3,Eng-NA,5,eng
3156609,5066,67,7167,70,put the yellow one on,5,put the yellow one on,v det:art n pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,186.231,182.663,s,3,Eng-NA,6,eng
3156630,5066,68,7167,70,and one more,3,and one more,coord det:num pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,188.021,186.231,s,3,Eng-NA,3,eng
3156650,5066,69,7167,70,it's not gonna fit but yay that's close enough,9,it not gonna fit but yay that close enough,pro:per neg mod:aux part conj co pro:dem adj adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,192.69,188.021,s,3,Eng-NA,12,eng
3156683,5066,70,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,194.805,192.69,s,3,Eng-NA,1,eng
3156692,5066,71,7167,70,look at that,3,look at that,v prep pro:dem,MOT,NA,Mother,5065,365.25,NA,male,declarative,197.733,194.805,s,3,Eng-NA,3,eng
3156708,5066,72,7167,70,hand,1,hand,n,MOT,NA,Mother,5065,365.25,NA,male,declarative,198.945,197.733,s,3,Eng-NA,1,eng
3156718,5066,73,7167,70,a yellow hand,3,a yellow hand,det:art adj n,MOT,NA,Mother,5065,365.25,NA,male,declarative,201.315,198.945,s,3,Eng-NA,3,eng
3156730,5066,74,7167,70,here let's see,3,here let see,adv v v,MOT,NA,Mother,5065,365.25,NA,male,declarative,203.271,201.315,s,3,Eng-NA,4,eng
3156744,5066,75,7167,70,if you move these around you can put the hand on there,12,if you move these around you can put the hand on there,conj pro:per v pro:dem prep pro:per mod v det:art n prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,206.041,203.271,s,3,Eng-NA,13,eng
3156799,5066,76,7167,70,there,1,there,adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,208.158,206.041,s,3,Eng-NA,1,eng
3156806,5066,77,7167,70,you like that phone,4,you like that phone,pro:per v pro:dem n,MOT,NA,Mother,5065,365.25,NA,male,declarative,210.733,208.158,s,3,Eng-NA,4,eng
3156819,5066,78,7167,70,foot,1,foot,n,MOT,NA,Mother,5065,365.25,NA,male,declarative,213.073,210.733,s,3,Eng-NA,1,eng
3156824,5066,79,7167,70,red,1,red,adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,214.381,213.073,s,3,Eng-NA,1,eng
3156834,5066,80,7167,70,red foot,2,red foot,adj n,MOT,NA,Mother,5065,365.25,NA,male,declarative,216.28,214.381,s,3,Eng-NA,2,eng
3156846,5066,81,7167,70,haha haha,2,haha haha,co co,MOT,NA,Mother,5065,365.25,NA,male,declarative,223.576,216.28,s,3,Eng-NA,2,eng
3156861,5066,82,7167,70,the phone can't go on there silly,7,the phone can go on there silly,det:art n mod v prep adv adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,226.48,223.576,s,3,Eng-NA,8,eng
3156889,5066,83,7167,70,the phone can't go on there,6,the phone can go on there,det:art n mod v prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,228.91,226.48,s,3,Eng-NA,7,eng
3156924,5066,84,7167,70,hey,1,hey,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,231.621,228.91,s,3,Eng-NA,1,eng
3156931,5066,85,7167,70,Chi,1,Chi,n:prop,MOT,NA,Mother,5065,365.25,NA,male,declarative,232.82,231.621,s,3,Eng-NA,1,eng
3156934,5066,86,7167,70,,0,,,MOT,NA,Mother,5065,365.25,NA,male,declarative,234.046,232.82,s,3,Eng-NA,NA,eng
3156937,5066,87,7167,70,what're you doing,3,what you do,pro:int pro:per part,MOT,NA,Mother,5065,365.25,NA,male,declarative,236.331,234.046,s,3,Eng-NA,5,eng
3156958,5066,88,7167,70,you're being silly,3,you be silly,pro:per part adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,239.105,236.331,s,3,Eng-NA,5,eng
3156970,5066,89,7167,70,Big_Bird on the wall,4,Big_Bird on the wall,n:prop prep det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,243.418,239.105,s,3,Eng-NA,4,eng
3156985,5066,90,7167,70,foot,1,foot,n,MOT,NA,Mother,5065,365.25,NA,male,declarative,245.683,243.418,s,3,Eng-NA,1,eng
3157000,5066,91,7167,70,xxx try it again,4,try it again,v pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,247.198,245.683,s,3,Eng-NA,3,eng
3157022,5066,92,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,251.495,247.198,s,3,Eng-NA,1,eng
3157033,5066,93,7167,70,alright,1,alright,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,254.71,251.495,s,3,Eng-NA,1,eng
3157048,5066,94,7167,70,one left,2,one leave,det:num v,MOT,NA,Mother,5065,365.25,NA,male,declarative,256.131,254.71,s,3,Eng-NA,3,eng
3157064,5066,95,7167,70,put the next one on,5,put the next one on,v det:art adj pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,262.393,256.131,s,3,Eng-NA,6,eng
3157082,5066,96,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,265.48,262.393,s,3,Eng-NA,1,eng
3157092,5066,97,7167,70,you put that one on,5,you put that one on,pro:per v pro:dem pro:indef adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,267.778,265.48,s,3,Eng-NA,6,eng
3157117,5066,98,7167,70,what about this one,4,what about this one,pro:int prep pro:dem pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,271.285,267.778,s,3,Eng-NA,4,eng
3157165,5066,99,7167,70,the yellow one,3,the yellow one,det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,272.12,271.285,s,3,Eng-NA,3,eng
3157178,5066,100,7167,70,yay,1,yay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,278.685,272.12,s,3,Eng-NA,1,eng
3157189,5066,101,7167,70,take it all off,4,take it all off,v pro:per adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,280.188,278.685,s,3,Eng-NA,4,eng
3157205,5066,102,7167,70,green,1,green,n,MOT,NA,Mother,5065,365.25,NA,male,declarative,285.186,280.188,s,3,Eng-NA,1,eng
3157215,5066,103,7167,70,blue,1,blue,adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,289.101,285.186,s,3,Eng-NA,1,eng
3157222,5066,104,7167,70,are you gonna do the red one,7,be you gonna do the red one,cop pro:per mod:aux v det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,293.815,289.101,s,3,Eng-NA,8,eng
3157246,5066,105,7167,70,okay,1,okay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,294.656,293.815,s,3,Eng-NA,1,eng
3157254,5066,106,7167,70,put the red one on there,6,put the red one on there,v det:art n det:num prep adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,295.905,294.656,s,3,Eng-NA,7,eng
3157273,5066,107,7167,70,xxx,1,,,MOT,NA,Mother,5065,365.25,NA,male,declarative,299.895,295.905,s,3,Eng-NA,NA,eng
3157279,5066,108,7167,70,xxx do it again,4,do it again,mod pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,307.71,299.895,s,3,Eng-NA,3,eng
3157298,5066,109,7167,70,put the blue one on first,6,put the blue one on first,v det:art n pro:indef adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,309.223,307.71,s,3,Eng-NA,7,eng
3157315,5066,110,7167,70,put the blue one on first,6,put the blue one on first,v det:art n pro:indef adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,312.376,309.223,s,3,Eng-NA,7,eng
3157333,5066,111,7167,70,that one's not gonna fit,5,that one not gonna fit,pro:dem pro:indef neg mod:aux v,MOT,NA,Mother,5065,365.25,NA,male,declarative,313.88,312.376,s,3,Eng-NA,7,eng
3157352,5066,112,7167,70,all of them aren't gonna fit,6,all of them be gonna fit,pro:indef prep pro:obj aux mod:aux v,MOT,NA,Mother,5065,365.25,NA,male,declarative,316.515,313.88,s,3,Eng-NA,9,eng
3157372,5066,113,7167,70,I got it on,4,I get it on,pro:sub v pro:per adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,319.206,316.515,s,3,Eng-NA,5,eng
3157387,5066,114,7167,70,,0,,,MOT,NA,Mother,5065,365.25,NA,male,declarative,324.318,319.206,s,3,Eng-NA,NA,eng
3157389,5066,115,7167,70,you have_to put the blue one on first,8,you have_to put the blue one on first,pro:per mod:aux v det:art n pro:indef adv adv,MOT,NA,Mother,5065,365.25,NA,male,declarative,327.673,324.318,s,3,Eng-NA,9,eng
3157413,5066,116,7167,70,okay,1,okay,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,330.036,327.673,s,3,Eng-NA,1,eng
3157418,5066,117,7167,70,put the yellow,3,put the yellow,v det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,331.061,330.036,s,3,Eng-NA,4,eng
3157433,5066,118,7167,70,want put the yellow,4,want put the yellow,v v det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,333.018,331.061,s,3,Eng-NA,5,eng
3157444,5066,119,7167,70,the yellow one,3,the yellow one,det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,335.383,333.018,s,3,Eng-NA,3,eng
3157454,5066,120,7167,70,the red one,3,the red one,det:art n pro:indef,MOT,NA,Mother,5065,365.25,NA,male,declarative,337.67,335.383,s,3,Eng-NA,3,eng
3157469,5066,121,7167,70,,0,,,MOT,NA,Mother,5065,365.25,NA,male,declarative,349.88,337.67,s,3,Eng-NA,NA,eng
3157470,5066,122,7167,70,dotdot,1,dotdot,sing,MOT,NA,Mother,5065,365.25,NA,male,declarative,352.568,349.88,s,3,Eng-NA,1,eng
3157478,5066,123,7167,70,xxx put them in the box,6,put them in the box,v pro:obj prep det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,354.54,352.568,s,3,Eng-NA,6,eng
3157500,5066,124,7167,70,look,1,look,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,356.203,354.54,s,3,Eng-NA,1,eng
3157508,5066,125,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,358.896,356.203,s,3,Eng-NA,1,eng
3157519,5066,126,7167,70,you want that phone,4,you want that phone,pro:per v pro:dem n,MOT,NA,Mother,5065,365.25,NA,male,declarative,360.566,358.896,s,3,Eng-NA,4,eng
3157533,5066,127,7167,70,you like the phone,4,you like the phone,pro:per conj det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,363.006,360.566,s,3,Eng-NA,4,eng
3157546,5066,128,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,363.451,363.006,s,3,Eng-NA,1,eng
3157556,5066,129,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,363.955,363.451,s,3,Eng-NA,1,eng
3157564,5066,130,7167,70,oink oink oink,3,oink oink oink,on on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,365.566,363.955,s,3,Eng-NA,3,eng
3157578,5066,131,7167,70,who's that,2,who that,pro:int pro:dem,MOT,NA,Mother,5065,365.25,NA,male,declarative,368.005,365.566,s,3,Eng-NA,3,eng
3157588,5066,132,7167,70,is that the pig,4,be that the pig,cop pro:rel det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,369.088,368.005,s,3,Eng-NA,5,eng
3157609,5066,133,7167,70,is that a pig,4,be that a pig,cop pro:rel det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,370.76,369.088,s,3,Eng-NA,5,eng
3157633,5066,134,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,371.211,370.76,s,3,Eng-NA,1,eng
3157642,5066,135,7167,70,the pig goes oink,4,the pig go oink,det:art n v on,MOT,NA,Mother,5065,365.25,NA,male,declarative,374.313,371.211,s,3,Eng-NA,5,eng
3157659,5066,136,7167,70,here's a baby pig with mud on him,8,here a baby pig with mud on him,pro:exist det:art n n prep n prep pro:obj,MOT,NA,Mother,5065,365.25,NA,male,declarative,378.376,374.313,s,3,Eng-NA,9,eng
3157689,5066,137,7167,70,baby pig,2,baby pig,n n,MOT,NA,Mother,5065,365.25,NA,male,declarative,380.801,378.376,s,3,Eng-NA,2,eng
3157705,5066,138,7167,70,piglet,1,piglet,n,MOT,NA,Mother,5065,365.25,NA,male,declarative,381.718,380.801,s,3,Eng-NA,1,eng
3157714,5066,139,7167,70,look here's a sheep,4,look here a sheep,co pro:exist det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,384.956,381.718,s,3,Eng-NA,5,eng
3157730,5066,140,7167,70,what's a sheep say Chi,5,what a sheep say Chi,pro:int det:art n v n:prop,MOT,NA,Mother,5065,365.25,NA,male,declarative,386.996,384.956,s,3,Eng-NA,6,eng
3157755,5066,141,7167,70,baa,1,baa,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,388.765,386.996,s,3,Eng-NA,1,eng
3157764,5066,142,7167,70,baa baa,2,baa baa,on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,390.475,388.765,s,3,Eng-NA,2,eng
3157780,5066,143,7167,70,baa baa,2,baa baa,on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,392.333,390.475,s,3,Eng-NA,2,eng
3157794,5066,144,7167,70,oh for me,3,oh for me,co prep pro:obj,MOT,NA,Mother,5065,365.25,NA,male,declarative,394.295,392.333,s,3,Eng-NA,3,eng
3157808,5066,145,7167,70,thank you,2,thank you,v pro:per,MOT,NA,Mother,5065,365.25,NA,male,declarative,395.203,394.295,s,3,Eng-NA,2,eng
3157819,5066,146,7167,70,,0,,,MOT,NA,Mother,5065,365.25,NA,male,declarative,397.656,395.203,s,3,Eng-NA,NA,eng
3157840,5066,147,7167,70,oink oink,2,oink oink,on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,398.485,397.656,s,3,Eng-NA,2,eng
3157849,5066,148,7167,70,oink oink,2,oink oink,on on,MOT,NA,Mother,5065,365.25,NA,male,declarative,399.9,398.485,s,3,Eng-NA,2,eng
3157864,5066,149,7167,70,pink pig,2,pink pig,adj n,MOT,NA,Mother,5065,365.25,NA,male,declarative,402.551,399.9,s,3,Eng-NA,2,eng
3157872,5066,150,7167,70,look a little baby pig,5,look a little baby pig,v det:art adj n n,MOT,NA,Mother,5065,365.25,NA,male,declarative,404.786,402.551,s,3,Eng-NA,5,eng
3157894,5066,151,7167,70,little baby pig,3,little baby pig,adj n n,MOT,NA,Mother,5065,365.25,NA,male,declarative,406.613,404.786,s,3,Eng-NA,3,eng
3157906,5066,152,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,408.361,406.613,s,3,Eng-NA,1,eng
3157917,5066,153,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,413.178,408.361,s,3,Eng-NA,1,eng
3157924,5066,154,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,414.798,413.178,s,3,Eng-NA,1,eng
3157933,5066,155,7167,70,oink,1,oink,on,MOT,NA,Mother,5065,365.25,NA,male,declarative,417.798,414.798,s,3,Eng-NA,1,eng
3157939,5066,156,7167,70,what're you doing,3,what you do,pro:int pro:per part,MOT,NA,Mother,5065,365.25,NA,male,declarative,423.71,417.798,s,3,Eng-NA,5,eng
3157956,5066,157,7167,70,you're silly,2,you silly,pro:per adj,MOT,NA,Mother,5065,365.25,NA,male,declarative,424.83,423.71,s,3,Eng-NA,3,eng
3157999,5066,158,7167,70,peek_a_boo,1,peek_a_boo,co,MOT,NA,Mother,5065,365.25,NA,male,declarative,427.63,424.83,s,3,Eng-NA,1,eng
3158013,5066,159,7167,70,push the button,3,push the button,v det:art n,MOT,NA,Mother,5065,365.25,NA,male,declarative,434.735,427.63,s,3,Eng-NA,3,eng
