id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
1245179,3138,31,3759,39,have a good night's sleep and I'll see you in the morning,12,have a good night sleep and I see you in the morning,v det:art adj n n coord pro:sub v pro:per prep det:art n,MOM,NA,Mother,3136,597.3125,Emily,female,declarative,1506.286,1503.674,s,3,Eng-NA,14,eng
1245220,3138,32,3759,39,,0,,,MOM,NA,Mother,3136,597.3125,Emily,female,declarative,1511.383,1506.286,s,3,Eng-NA,NA,eng
1245287,3138,36,3759,39,you had it on last night right Hon,8,you have it on last night right Hon,pro:per v pro:per adv adv n adv n:prop,MOM,NA,Mother,3136,597.3125,Emily,female,question,1591.461,1589.499,s,3,Eng-NA,9,eng
1245335,3137,38,3759,39,I love you sweetie,4,I love you sweetie,pro:sub v pro:per co,DAD,NA,Father,3136,597.3125,Emily,female,declarative,1651.858,1649.873,s,3,Eng-NA,4,eng
1245350,3137,39,3759,39,good night sweetie,3,good night sweetie,adj n co,DAD,NA,Father,3136,597.3125,Emily,female,declarative,1655.365,1651.627,s,3,Eng-NA,3,eng
1245383,3137,41,3759,39,see you in the morning,5,see you in the morning,v pro:per prep det:art n,DAD,NA,Father,3136,597.3125,Emily,female,declarative,1659.639,1658.083,s,3,Eng-NA,5,eng
1245397,3137,42,3759,39,night night,2,night night,n n,DAD,NA,Father,3136,597.3125,Emily,female,declarative,1661.461,1659.639,s,3,Eng-NA,2,eng
1244836,3137,1,3760,39,they didn't want to,4,they do want to,pro:sub mod v prep,DAD,NA,Father,3136,628.75,Emily,female,declarative,2.495,0,s,3,Eng-NA,6,eng
1244856,3138,2,3760,39,what's going to happen when you get over there and they xxx,12,what go to happen when you get over there and they,pro:int part inf v conj pro:per v adv adv coord pro:sub,MOM,NA,Mother,3136,628.75,Emily,female,question,7.309,2.495,s,3,Eng-NA,13,eng
1244891,3138,3,3760,39,xxx and they won't use so many bankers,8,and they will use so many banker,coord pro:sub mod v adv qn n,MOM,NA,Mother,3136,628.75,Emily,female,declarative,12.139,7.309,s,3,Eng-NA,9,eng
1244918,3138,4,3760,39,would you like it without the carry on piece or not,11,will you like it without the carry on piece or not,mod pro:per v pro:per prep det:art v prep n coord neg,MOM,NA,Mother,3136,628.75,Emily,female,question,16.68,12.139,s,3,Eng-NA,12,eng
1244978,3138,6,3760,39,okay,1,okay,co,MOM,NA,Mother,3136,628.75,Emily,female,declarative,19.03,17.916,s,3,Eng-NA,1,eng
1245003,3137,8,3760,39,I'm going to pass the gum,6,I go to pass the gum,pro:sub part inf v det:art n,DAD,NA,Father,3136,628.75,Emily,female,declarative,23.283,20.516,s,3,Eng-NA,8,eng
1245028,3137,9,3760,39,back,1,back,adv,DAD,NA,Father,3136,628.75,Emily,female,question,23.943,23.283,s,3,Eng-NA,1,eng
1245078,3138,12,3760,39,good night you have a good sleep,7,good night you have a good sleep,adj n pro:per v det:art adj n,MOM,NA,Mother,3136,628.75,Emily,female,declarative,32.902,30.425,s,3,Eng-NA,7,eng
1245113,3137,13,3760,39,shall we shut the door or when we xxx,9,shall we shut the door or when we,mod pro:sub v det:art n coord conj pro:sub,DAD,NA,Father,3136,628.75,Emily,female,question,35.073,32.902,s,3,Eng-NA,9,eng
1245149,3138,14,3760,39,xxx,1,,,MOM,NA,Mother,3136,628.75,Emily,female,declarative,36.141,35.073,s,3,Eng-NA,NA,eng
1245158,3137,15,3760,39,yup yeah,2,yup yeah,co co,DAD,NA,Father,3136,628.75,Emily,female,declarative,38.533,36.141,s,3,Eng-NA,2,eng
1245172,3137,16,3760,39,okay,1,okay,co,DAD,NA,Father,3136,628.75,Emily,female,declarative,43.049,38.533,s,3,Eng-NA,1,eng
1245177,3137,17,3760,39,you have a good night's sleep,6,you have a good night sleep,pro:per v det:art adj n n,DAD,NA,Father,3136,628.75,Emily,female,declarative,44.964,43.049,s,3,Eng-NA,7,eng
1245205,3137,18,3760,39,have a good sleep,4,have a good sleep,v det:art adj n,DAD,NA,Father,3136,628.75,Emily,female,declarative,45.831,44.964,s,3,Eng-NA,4,eng
1245228,3137,19,3760,39,when we wake up Mormor's going to be here and it'll be Thanksgiving,13,when we wake up Mormor go to be here and it be Thanksgiving,conj pro:sub v adv n:prop part inf cop adv coord pro:per cop n:prop,DAD,NA,Father,3136,628.75,Emily,female,declarative,49.353,45.831,s,3,Eng-NA,16,eng
1245273,3137,20,3760,39,we'll have a turkey later,5,we have a turkey later,pro:sub v det:art n adv,DAD,NA,Father,3136,628.75,Emily,female,declarative,51.768,49.353,s,3,Eng-NA,6,eng
1245306,3138,22,3760,39,well I got a little brown that's the healing,9,well I get a little brown that the heal,co pro:sub v det:art adj adj pro:dem det:art part,MOM,NA,Mother,3136,628.75,Emily,female,declarative,55.736,53.418,s,3,Eng-NA,12,eng
1245336,3138,23,3760,39,that can happen,3,that can happen,pro:rel mod v,MOM,NA,Mother,3136,628.75,Emily,female,declarative,56.63,55.736,s,3,Eng-NA,3,eng
1245365,3137,25,3760,39,okay,1,okay,co,DAD,NA,Father,3136,628.75,Emily,female,declarative,61.413,60.391,s,3,Eng-NA,1,eng
1245389,3137,28,3760,39,and you have a good sleep hon and I'll see you in a little while,15,and you have a good sleep hon and I see you in a little while,coord pro:per v det:art adj n n coord pro:sub v pro:per prep det:art adj n,DAD,NA,Father,3136,628.75,Emily,female,declarative,70.329,67.697,s,3,Eng-NA,16,eng
1245446,3137,29,3760,39,I love you,3,I love you,pro:sub v pro:per,DAD,NA,Father,3136,628.75,Emily,female,declarative,71.816,70.329,s,3,Eng-NA,3,eng
1245472,3137,31,3760,39,night night,2,night night,n n,DAD,NA,Father,3136,628.75,Emily,female,declarative,73.013,72.387,s,3,Eng-NA,2,eng
1245316,3138,2,3761,39,what's all this noise about,5,what all this noise about,pro:int qn pro:dem n adv,MOM,NA,Mother,3136,642.1875,Emily,female,question,6.583,5.004,s,3,Eng-NA,6,eng
1245352,3137,4,3761,39,,0,,,DAD,NA,Father,3136,642.1875,Emily,female,declarative,11.73,8.092,s,3,Eng-NA,NA,eng
1245372,3137,6,3761,39,did you have a poop or is that just a smell in here,13,do you have a poop or be that just a smell in here,v pro:per v det:art n coord cop pro:dem adv det:art n prep adv,DAD,NA,Father,3136,642.1875,Emily,female,question,1851.384,1849.304,s,3,Eng-NA,15,eng
1245418,3138,7,3761,39,xxx poop,2,poop,n,MOM,NA,Mother,3136,642.1875,Emily,female,declarative,1852.324,1851.384,s,3,Eng-NA,1,eng
1245602,3137,2,3762,39,yeah,1,yeah,co,DAD,NA,Father,3136,652.1875,Emily,female,question,4.981,4.296,s,3,Eng-NA,1,eng
1245609,3138,3,3762,39,you need your big xxx as well,7,you need your big as well,pro:per v det:poss adj prep adv,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,7.094,4.981,s,3,Eng-NA,6,eng
1245641,3138,4,3762,39,you don't have much of a cold honey but,9,you do have much of a cold honey but,pro:per mod v qn prep det:art n n conj,MOM,NA,Mother,3136,652.1875,Emily,female,trail off,9.091,7.105,s,3,Eng-NA,10,eng
1245669,3137,5,3762,39,yeah it won't hurt,4,yeah it will hurt,co pro:per mod v,DAD,NA,Father,3136,652.1875,Emily,female,declarative,10.751,9.079,s,3,Eng-NA,6,eng
1245692,3138,6,3762,39,a little bit it'll be good for you,8,a little bit it be good for you,det:art adj n pro:per cop adj prep pro:per,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,12.353,10.751,s,3,Eng-NA,9,eng
1245751,3138,8,3762,39,okay Emma we'll see you in the morning,8,okay Emma we see you in the morning,co n:prop pro:sub v pro:per prep det:art n,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,27.074,19.075,s,3,Eng-NA,9,eng
1245786,3138,9,3762,39,I love you,3,I love you,pro:sub v pro:per,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,27.725,27.075,s,3,Eng-NA,3,eng
1245803,3138,10,3762,39,and in the morning when you wake up you call us and tell us,14,and in the morning when you wake up you call us and tell us,coord prep det:art n conj pro:per v adv pro:per v pro:obj coord v pro:obj,MOM,NA,Mother,3136,652.1875,Emily,female,quotation next line,30.12,27.725,s,3,Eng-NA,14,eng
1245857,3138,11,3762,39,time to get up Mom and Daddy,7,time to get up Mom and Daddy,n inf v adv n:prop coord n:prop,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,32.358,30.12,s,3,Eng-NA,7,eng
1245878,3138,12,3762,39,I love you dear,4,I love you dear,pro:sub v pro:per co,MOM,NA,Mother,3136,652.1875,Emily,female,declarative,34.572,32.358,s,3,Eng-NA,4,eng
1245958,3137,13,3762,39,shut this door,3,shut this door,v pro:dem n,DAD,NA,Father,3136,652.1875,Emily,female,declarative,42.003,34.572,s,3,Eng-NA,4,eng
1245970,3137,14,3762,39,okay well you had a good day today huh,9,okay well you have a good day today huh,co n pro:per v det:art adj n adv:tem co,DAD,NA,Father,3136,652.1875,Emily,female,question,45.255,42.003,s,3,Eng-NA,10,eng
1246000,3137,15,3762,39,you were a good girl for Grandma,7,you be a good girl for Grandma,pro:per cop det:art adj n prep n:prop,DAD,NA,Father,3136,652.1875,Emily,female,declarative,47.414,45.255,s,3,Eng-NA,8,eng
1246022,3137,16,3762,39,xxx,1,,,DAD,NA,Father,3136,652.1875,Emily,female,declarative,50.897,47.414,s,3,Eng-NA,NA,eng
1246031,3137,17,3762,39,okay let's get all snug in bed,7,okay let get all snug in bed,co v v adv adj prep n,DAD,NA,Father,3136,652.1875,Emily,female,declarative,53.672,50.897,s,3,Eng-NA,8,eng
1246065,3137,19,3762,39,all snug in bed with a blanket on her,9,all snug in bed with a blanket on her,adv adj prep n prep det:art n prep pro:obj,DAD,NA,Father,3136,652.1875,Emily,female,declarative,60.162,57.805,s,3,Eng-NA,9,eng
1246141,3137,22,3762,39,did you jump on the bed,6,do you jump on the bed,mod pro:per v prep det:art n,DAD,NA,Father,3136,652.1875,Emily,female,question,68.685,67.536,s,3,Eng-NA,7,eng
1246159,3137,23,3762,39,xxx it's xxx to go to bed huh,8,it to go to bed huh,pro:per inf v prep n co,DAD,NA,Father,3136,652.1875,Emily,female,question,70.415,68.685,s,3,Eng-NA,7,eng
1246217,3137,25,3762,39,okay,1,okay,co,DAD,NA,Father,3136,652.1875,Emily,female,declarative,75.326,73.108,s,3,Eng-NA,1,eng
1246224,3137,26,3762,39,okay night night sweetie I love you,7,okay night night sweetie I love you,co n n co pro:sub v pro:per,DAD,NA,Father,3136,652.1875,Emily,female,declarative,78.774,75.326,s,3,Eng-NA,7,eng
1249269,3137,189,3763,39,huh,1,huh,co,DAD,NA,Father,3136,663.1875,Emily,female,declarative,1386,1383.121,s,3,Eng-NA,1,eng
1249504,3138,209,3763,39,you woke up,3,you wake up,pro:per v adv,MOM,NA,Mother,3136,663.1875,Emily,female,question,1736.438,1734.29,s,3,Eng-NA,4,eng
1249522,3138,210,3763,39,I didn't think you napped,5,I do think you nap,pro:sub mod v pro:per v,MOM,NA,Mother,3136,663.1875,Emily,female,declarative,1738.609,1736.438,s,3,Eng-NA,8,eng
1249547,3138,212,3763,39,hey,1,hey,co,MOM,NA,Mother,3136,663.1875,Emily,female,imperative_emphatic,1753.783,1743.856,s,3,Eng-NA,1,eng
1246586,3137,1,3764,39,okay xxx,2,okay,co,DAD,NA,Father,3136,664.1875,Emily,female,declarative,9.711,0,s,3,Eng-NA,1,eng
1246599,3137,2,3764,39,okay good_night sweetheart goodnap I'll see you when you wake up,11,okay good_night I see you when you wake up,co co pro:sub v pro:per conj pro:per v adv,DAD,NA,Father,3136,664.1875,Emily,female,declarative,13.171,9.711,s,3,Eng-NA,10,eng
1246814,3137,1,3765,39,what is that,3,what be that,pro:int cop pro:dem,DAD,NA,Father,3136,674.625,Emily,female,question,2.891,0,s,3,Eng-NA,4,eng
1246825,3137,2,3765,39,what does it look like to you,7,what do it look like to you,pro:int mod pro:per v co prep pro:per,DAD,NA,Father,3136,674.625,Emily,female,question,3.843,2.891,s,3,Eng-NA,8,eng
1246852,3137,4,3765,39,that's a xxx,3,that a,pro:dem det:art,DAD,NA,Father,3136,674.625,Emily,female,declarative,6.211,5.329,s,3,Eng-NA,3,eng
1246871,3137,5,3765,39,okay night night hon I love you,7,okay night night hon I love you,co n n n pro:sub v pro:per,DAD,NA,Father,3136,674.625,Emily,female,declarative,8.336,6.211,s,3,Eng-NA,7,eng
1247567,3138,64,3765,39,oh a couple of baby toys did we forget them,10,oh a couple of baby toy do we forget them,co det:art n prep n n v pro:sub v pro:obj,MOM,NA,Mother,3136,674.625,Emily,female,question,463.383,460.289,s,3,Eng-NA,12,eng
1247591,3137,65,3765,39,yeah we did okay,4,yeah we do okay,co pro:sub v adj,DAD,NA,Father,3136,674.625,Emily,female,declarative,465.612,463.383,s,3,Eng-NA,5,eng
1247610,3138,66,3765,39,a couple of baby toys,5,a couple of baby toy,det:art n prep n n,MOM,NA,Mother,3136,674.625,Emily,female,declarative,466.561,465.612,s,3,Eng-NA,6,eng
1247631,3137,67,3765,39,couple of baby toys there's also soft baby toys okay,10,couple of baby toy there also soft baby toy okay,n prep n n pro:exist adv adj n v adj,DAD,NA,Father,3136,674.625,Emily,female,question,468.504,466.561,s,3,Eng-NA,13,eng
1247675,3138,68,3765,39,okay,1,okay,co,MOM,NA,Mother,3136,674.625,Emily,female,declarative,468.736,468.504,s,3,Eng-NA,1,eng
1247684,3137,69,3765,39,hurry up,2,hurry up,v adv,DAD,NA,Father,3136,674.625,Emily,female,declarative,469.653,468.759,s,3,Eng-NA,2,eng
1247702,3137,71,3765,39,xxx,1,,,DAD,NA,Father,3136,674.625,Emily,female,declarative,474.695,473.567,s,3,Eng-NA,NA,eng
1247710,3138,72,3765,39,I know xxx,3,I know,pro:sub v,MOM,NA,Mother,3136,674.625,Emily,female,declarative,476.262,474.695,s,3,Eng-NA,2,eng
1247721,3137,73,3765,39,okay,1,okay,co,DAD,NA,Father,3136,674.625,Emily,female,declarative,477.672,476.262,s,3,Eng-NA,1,eng
1247741,3137,75,3765,39,you've got that,3,you get that,pro:per part pro:dem,DAD,NA,Father,3136,674.625,Emily,female,declarative,479.78,478.781,s,3,Eng-NA,5,eng
1247769,3138,77,3765,39,here honey,2,here honey,adv n,MOM,NA,Mother,3136,674.625,Emily,female,declarative,482.263,481.347,s,3,Eng-NA,2,eng
1247822,3138,79,3765,39,your regular blanket,3,your regular blanket,det:poss adj n,MOM,NA,Mother,3136,674.625,Emily,female,question,485.625,484.337,s,3,Eng-NA,3,eng
1247845,3137,81,3765,39,which one is that,4,which one be that,pro:rel pro:indef cop pro:dem,DAD,NA,Father,3136,674.625,Emily,female,question,487.891,485.952,s,3,Eng-NA,5,eng
1247866,3137,82,3765,39,oh the regular one sure,5,oh the regular one sure,co det:art adj pro:indef adj,DAD,NA,Father,3136,674.625,Emily,female,declarative,491.041,487.891,s,3,Eng-NA,5,eng
1247892,3137,83,3765,39,okay you wanna go slide down and I'll put a blanket on you,13,okay you wanna go slide down and I put a blanket on you,co pro:per mod:aux v n adv coord pro:sub v det:art n prep pro:per,DAD,NA,Father,3136,674.625,Emily,female,question,494.013,491.041,s,3,Eng-NA,15,eng
1247938,3138,84,3765,39,good night Honey we'll see you later,7,good night Honey we see you later,adj n n:prop pro:sub v pro:per adv,MOM,NA,Mother,3136,674.625,Emily,female,declarative,497.566,494.013,s,3,Eng-NA,8,eng
1247977,3138,86,3765,39,have a good nap,4,have a good nap,v det:art adj n,MOM,NA,Mother,3136,674.625,Emily,female,declarative,498.843,498.1,s,3,Eng-NA,4,eng
1247999,3137,87,3765,39,have a good nap and when you get up we going to do the Christmas tree,16,have a good nap and when you get up we go to do the Christmas tree,v det:art adj n coord conj pro:per v adv pro:sub part inf v det:art n:prop n,DAD,NA,Father,3136,674.625,Emily,female,declarative,501.6,498.843,s,3,Eng-NA,17,eng
1248089,3137,90,3765,39,night night Carl,3,night night Carl,n n n:prop,DAD,NA,Father,3136,674.625,Emily,female,declarative,506.633,505.47,s,3,Eng-NA,3,eng
1248123,3138,92,3765,39,What honey,2,What honey,n:prop n,MOM,NA,Mother,3136,674.625,Emily,female,question,511.436,510.58,s,3,Eng-NA,2,eng
1248153,3138,94,3765,39,yeah that's what they do and their holding hands right around,11,yeah that what they do and their hold hand right around,co pro:dem pro:int pro:sub v coord det:poss part n adv prep,MOM,NA,Mother,3136,674.625,Emily,female,declarative,519.115,516.572,s,3,Eng-NA,14,eng
1248207,3137,95,3765,39,ring around the rosie,4,ring around the rose,n prep det:art n,DAD,NA,Father,3136,674.625,Emily,female,declarative,519.917,518.977,s,3,Eng-NA,6,eng
1248233,3138,96,3765,39,yeah xxx okay,3,yeah okay,co adj,MOM,NA,Mother,3136,674.625,Emily,female,declarative,521.492,519.917,s,3,Eng-NA,2,eng
1248249,3137,97,3765,39,okay,1,okay,co,DAD,NA,Father,3136,674.625,Emily,female,declarative,522.459,521.492,s,3,Eng-NA,1,eng
1248260,3138,98,3765,39,see you later,3,see you later,v pro:per adv,MOM,NA,Mother,3136,674.625,Emily,female,declarative,522.862,522.459,s,3,Eng-NA,3,eng
1248271,3138,99,3765,39,good nap,2,good nap,adj n,MOM,NA,Mother,3136,674.625,Emily,female,declarative,523.237,522.862,s,3,Eng-NA,2,eng
1248292,3137,100,3765,39,have a good nap,4,have a good nap,v det:art adj n,DAD,NA,Father,3136,674.625,Emily,female,declarative,523.237,522.862,s,3,Eng-NA,4,eng
1248305,3137,101,3765,39,good night sweetie pie,4,good night sweetie pie,adj n co n,DAD,NA,Father,3136,674.625,Emily,female,declarative,524.348,523.237,s,3,Eng-NA,4,eng
1248326,3137,102,3765,39,see you later,3,see you later,v pro:per adv,DAD,NA,Father,3136,674.625,Emily,female,declarative,525.764,524.348,s,3,Eng-NA,3,eng
1248367,3137,106,3765,39,did daddy forget to put the blanket on,8,do daddy forget to put the blanket on,v n v inf v det:art n adv,DAD,NA,Father,3136,674.625,Emily,female,question,535.365,533.717,s,3,Eng-NA,10,eng
1248401,3137,107,3765,39,oh my goodness I'm sorry,5,oh my goodness I sorry,co det:poss co pro:sub adj,DAD,NA,Father,3136,674.625,Emily,female,declarative,538.117,535.365,s,3,Eng-NA,6,eng
1248423,3137,108,3765,39,okay well let's get these blankets all down,8,okay well let get these blanket all down,co co v v pro:dem n post adv,DAD,NA,Father,3136,674.625,Emily,female,declarative,542.006,538.117,s,3,Eng-NA,10,eng
1248453,3137,109,3765,39,okay,1,okay,co,DAD,NA,Father,3136,674.625,Emily,female,imperative_emphatic,543.504,542.006,s,3,Eng-NA,1,eng
1248460,3137,110,3765,39,night night Hon,3,night night Hon,n n n:prop,DAD,NA,Father,3136,674.625,Emily,female,declarative,545.338,543.504,s,3,Eng-NA,3,eng
1247250,3137,1,3766,39,okay,1,okay,co,DAD,NA,Father,3136,675.625,Emily,female,declarative,7.268,5.689,s,3,Eng-NA,1,eng
1247278,3138,3,3766,39,have a good nap and you have lots of blankets and toys,12,have a good nap and you have lot of blanket and toy,v det:art adj n coord pro:per v n prep n coord n,MOM,NA,Mother,3136,675.625,Emily,female,declarative,10.124,8.069,s,3,Eng-NA,15,eng
1247329,3138,5,3766,39,what honey,2,what honey,pro:int n,MOM,NA,Mother,3136,675.625,Emily,female,question,11.68,11.157,s,3,Eng-NA,2,eng
1247358,3138,7,3766,39,Mormor's gonna come,3,Mormor gonna come,n:prop mod:aux v,MOM,NA,Mother,3136,675.625,Emily,female,declarative,13.224,12.574,s,3,Eng-NA,4,eng
1247380,3137,8,3766,39,Mormor's gonna come too yeah,5,Mormor gonna come too yeah,n:prop mod:aux v adv co,DAD,NA,Father,3136,675.625,Emily,female,declarative,14.977,13.224,s,3,Eng-NA,6,eng
1247403,3137,9,3766,39,okay do you want me to put a blanket on you,11,okay do you want me to put a blanket on you,co v pro:per v pro:obj inf v det:art n prep pro:per,DAD,NA,Father,3136,675.625,Emily,female,question,16.417,14.977,s,3,Eng-NA,12,eng
1247455,3138,11,3766,39,what are you doing,4,what be you do,pro:int aux pro:per part,MOM,NA,Mother,3136,675.625,Emily,female,question,19.284,17.81,s,3,Eng-NA,6,eng
1247490,3137,14,3766,39,her dolly,2,her doll,det:poss n,DAD,NA,Father,3136,675.625,Emily,female,declarative,22.512,21.447,s,3,Eng-NA,3,eng
1247509,3138,15,3766,39,your dolly I know Honey,5,your doll I know Honey,det:poss n pro:sub v n:prop,MOM,NA,Mother,3136,675.625,Emily,female,declarative,23.594,22.512,s,3,Eng-NA,6,eng
1247533,3137,16,3766,39,I know your dolly,4,I know your doll,pro:sub v det:poss n,DAD,NA,Father,3136,675.625,Emily,female,declarative,23.989,23.594,s,3,Eng-NA,5,eng
1247549,3138,17,3766,39,you gonna put it get Daddy to put the blanket on you,12,you gonna put get Daddy to put the blanket on you,pro:per mod:aux part v n:prop inf v det:art n prep pro:per,MOM,NA,Mother,3136,675.625,Emily,female,question,26.005,23.989,s,3,Eng-NA,13,eng
1247585,3137,18,3766,39,Daddy put the blanket on you,6,Daddy put the blanket on you,n:prop v det:art n prep pro:per,DAD,NA,Father,3136,675.625,Emily,female,question,27.004,26.005,s,3,Eng-NA,7,eng
1247609,3137,19,3766,39,you lie down and Daddy'll put a blanket on you,10,you lie down and Daddy put a blanket on you,pro:per v adv coord n:prop v det:art n prep pro:per,DAD,NA,Father,3136,675.625,Emily,female,question,29.14,27.004,s,3,Eng-NA,12,eng
1247669,3137,22,3766,39,okay well I'll,3,okay well I,co adv pro:sub,DAD,NA,Father,3136,675.625,Emily,female,trail off,35.864,33.74,s,3,Eng-NA,4,eng
1247685,3137,23,3766,39,okay,1,okay,co,DAD,NA,Father,3136,675.625,Emily,female,declarative,36.654,35.864,s,3,Eng-NA,1,eng
1247715,3137,25,3766,39,well you can put the blanket on yourself later okay,10,well you can put the blanket on yourself later okay,co pro:per mod v det:art n prep pro:refl adv adj,DAD,NA,Father,3136,675.625,Emily,female,declarative,42.668,40.253,s,3,Eng-NA,11,eng
1247748,3137,26,3766,39,good_night night Hon,3,good_night night Hon,co n n:prop,DAD,NA,Father,3136,675.625,Emily,female,declarative,43.434,42.668,s,3,Eng-NA,3,eng
1247780,3137,28,3766,39,okay,1,okay,co,DAD,NA,Father,3136,675.625,Emily,female,declarative,45.55,44.935,s,3,Eng-NA,1,eng
1247791,3137,29,3766,39,okay dad will put a blanket on good,8,okay dad will put a blanket on good,co n mod v det:art n adv adj,DAD,NA,Father,3136,675.625,Emily,female,declarative,47.756,45.55,s,3,Eng-NA,9,eng
1247824,3137,30,3766,39,okay there's one,3,okay there one,co pro:exist pro:indef,DAD,NA,Father,3136,675.625,Emily,female,declarative,51.344,47.756,s,3,Eng-NA,4,eng
1247847,3137,32,3766,39,two,1,two,det:num,DAD,NA,Father,3136,675.625,Emily,female,declarative,53.538,51.866,s,3,Eng-NA,1,eng
1247861,3137,33,3766,39,okay you have a nice nap and I love you,10,okay you have a nice nap and I love you,co pro:per v det:art adj n coord pro:sub v pro:per,DAD,NA,Father,3136,675.625,Emily,female,declarative,56.44,53.538,s,3,Eng-NA,10,eng
1249228,3138,113,3766,39,that's Carl Brockmier right up there and he's taking a nap and Caitlin is taking a nap,17,that Carl Brockmier right up there and he take a nap and Caitlin be take a nap,pro:dem n:prop n:prop n adv adv coord pro:sub part det:art n coord n:prop aux part det:art n,MOM,NA,Mother,3136,675.625,Emily,female,declarative,687.412,682.931,s,3,Eng-NA,22,eng
