id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
3052982,4846,39,6973,67,yeah,1,yeah,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3052993,4847,40,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053003,4847,41,6973,67,here,1,here,adv,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053016,4847,42,6973,67,go for a ride,4,go for a ride,v prep det:art n,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3053044,4846,43,6973,67,yeah,1,yeah,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053051,4847,44,6973,67,he's gonna go for a ride with the children,9,he gonna go for a ride with the child,pro:sub mod:aux v prep det:art n prep det:art n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,11,eng
3053087,4846,45,6973,67,yeah,1,yeah,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053098,4847,46,6973,67,yeah,1,yeah,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053105,4846,47,6973,67,yeah,1,yeah,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053118,4847,48,6973,67,yeah,1,yeah,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053126,4846,49,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053132,4847,50,6973,67,whoops,1,whoops,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053143,4847,51,6973,67,xxx,1,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053158,4847,52,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053164,4846,53,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053170,4847,54,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053178,4846,55,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053187,4847,56,6973,67,uhoh,1,uhoh,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053197,4847,57,6973,67,here the dog's gonna go up the ladder,8,here the dog gonna go up the ladder,adv det:art n mod:aux v prep det:art n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3053230,4846,58,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053240,4847,59,6973,67,look at this,3,look at this,v prep pro:dem,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3053262,4847,60,6973,67,look,1,look,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053271,4847,61,6973,67,boom_boom_boom_boom,1,boom_boom_boom_boom,on,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053284,4847,62,6973,67,ah,1,ah,co,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053290,4846,63,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053301,4847,64,6973,67,there's a table and there's some chairs,7,there a table and there some chair,pro:exist det:art n coord pro:exist qn n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,10,eng
3053339,4847,65,6973,67,there's a little boy,4,there a little boy,pro:exist det:art adj n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3053362,4846,66,6973,67,ah,1,ah,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053375,4846,67,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3053386,4847,68,6973,67,shall we go eat,4,shall we go eat,mod pro:sub v v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3053418,4846,69,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3053437,4847,70,6973,67,come on,2,come on,v adv,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,2,eng
3053455,4847,71,6973,67,let's go eat,3,let go eat,v v v,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3053473,4846,72,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053485,4847,73,6973,67,uh,1,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053498,4847,74,6973,67,dog's gonna eat first,4,dog gonna eat first,n mod:aux v adv,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3053525,4847,75,6973,67,dog and the boy,4,dog and the boy,n coord det:art n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3053543,4846,76,6973,67,uh_uh_uh,1,uh_uh_uh,on,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3053558,4847,77,6973,67,huh,1,huh,co,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053568,4847,78,6973,67,here comes the little girl,5,here come the little girl,adv v det:art adj n,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3053598,4846,79,6973,67,girl,1,girl,n,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053610,4846,80,6973,67,little girl,2,little girl,adj n,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,2,eng
3053626,4847,81,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053632,4846,82,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053642,4847,83,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053647,4846,84,6973,67,hey,1,hey,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053655,4847,85,6973,67,what's that,2,what that,pro:int pro:dem,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3053670,4846,86,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3053687,4847,87,6973,67,huh,1,huh,co,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3053695,4847,88,6973,67,oh,1,oh,co,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053707,4847,89,6973,67,what's in there,3,what in there,pro:int prep adv,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3053722,4846,90,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3053730,4847,91,6973,67,huh,1,huh,co,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3053746,4846,92,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053753,4847,93,6973,67,what's that,2,what that,pro:int pro:dem,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3053772,4847,94,6973,67,what is it,3,what be it,pro:int aux pro:per,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3053792,4846,95,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3053801,4847,96,6973,67,a ball,2,a ball,det:art n,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
3053820,4846,97,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053825,4846,98,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053833,4847,99,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053837,4847,100,6973,67,where does it go,4,where do it go,adv:int mod pro:per v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3053867,4846,101,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053872,4847,102,6973,67,up,1,up,adv,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3053883,4846,103,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053891,4847,104,6973,67,where does it go,4,where do it go,adv:int mod pro:per v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3053944,4846,105,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053951,4847,106,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053952,4846,107,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3053962,4847,108,6973,67,whoops,1,whoops,co,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054006,4846,109,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054017,4847,110,6973,67,where does this go,4,where do this go,adv:int mod pro:dem v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3054047,4846,111,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054055,4847,112,6973,67,xxx,1,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054065,4846,113,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054073,4847,114,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054077,4846,115,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054079,4846,116,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054086,4847,117,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054094,4846,118,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054103,4847,119,6973,67,no,1,no,co,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3054115,4846,120,6973,67,ah,1,ah,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054119,4847,121,6973,67,let me see,3,let me see,v pro:obj v,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3054145,4847,122,6973,67,let me see,3,let me see,v pro:obj v,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3054190,4846,123,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054214,4846,124,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054227,4847,125,6973,67,what's this one,3,what this one,pro:int pro:dem pro:indef,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3054248,4846,126,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054269,4846,127,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054279,4846,128,6973,67,mine,1,mine,pro:poss,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054291,4847,129,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054295,4846,130,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054304,4847,131,6973,67,uhoh where does that go,5,uhoh where do that go,co pro:rel mod det:dem v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
3054336,4846,132,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054346,4847,133,6973,67,huh,1,huh,co,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3054354,4846,134,6973,67,uhoh,1,uhoh,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054364,4847,135,6973,67,where go,2,where go,adv:int v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,2,eng
3054376,4846,136,6973,67,yeah,1,yeah,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054385,4847,137,6973,67,where does this go,4,where do this go,adv:int mod pro:dem v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3054403,4847,138,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054415,4846,139,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054424,4847,140,6973,67,,0,,,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054431,4846,141,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054440,4847,142,6973,67,shall we dump them all out,6,shall we dump them all out,mod pro:sub v pro:obj post adv,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
3054469,4846,143,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054480,4847,144,6973,67,there,1,there,adv,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054487,4846,145,6973,67,uh,1,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054501,4847,146,6973,67,open,1,open,adj,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054518,4846,147,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3054530,4847,148,6973,67,mhm,1,yes,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054538,4846,149,6973,67,uh,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3054549,4847,150,6973,67,where does that one go,5,where do that one go,adv:int mod pro:dem pro:indef v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
3054577,4846,151,6973,67,there,1,there,adv,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054591,4846,152,6973,67,open,1,open,adj,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3054600,4846,153,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3054617,4847,154,6973,67,where does it go,4,where do it go,adv:int mod pro:per v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3054635,4847,155,6973,67,nope,1,nope,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054645,4846,156,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054656,4847,157,6973,67,nope,1,nope,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054667,4846,158,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054673,4847,159,6973,67,nope,1,nope,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054683,4846,160,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054697,4847,161,6973,67,nope,1,nope,co,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054710,4846,162,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054723,4847,163,6973,67,where does it go,4,where do it go,adv:int mod pro:per v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3054741,4846,164,6973,67,no,1,no,co,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3054754,4847,165,6973,67,no it doesn't go there,5,no it do go there,co pro:per mod v adv,MOT,NA,Mother,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
3054778,4846,166,6973,67,yyy,1,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3054795,4847,167,6973,67,where does it go,4,where do it go,adv:int mod pro:per v,MOT,NA,Mother,NA,NA,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3054811,4847,168,6973,67,try right there,3,try right there,v adv adv,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,3,eng
3054827,4847,169,6973,67,try right there,3,try right there,v adv adv,MOT,NA,Mother,NA,NA,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,3,eng
3054850,4846,170,6973,67,,0,,,CHI,NA,Child,NA,NA,NA,NA,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3052618,4849,1,6974,67,want to stack them for me,6,want to stack them for me,v inf v pro:obj prep pro:obj,MOT,NA,Mother,4848,608.75,Betty,female,question,NA,NA,NA,3,Eng-NA,6,eng
3052648,4849,3,6974,67,,0,,,MOT,NA,Mother,4848,608.75,Betty,female,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3052668,4849,5,6974,67,,0,,,MOT,NA,Mother,4848,608.75,Betty,female,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3052691,4849,7,6974,67,,0,,,MOT,NA,Mother,4848,608.75,Betty,female,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3052695,4849,8,6974,67,oh,1,oh,co,MOT,NA,Mother,4848,608.75,Betty,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3052703,4849,9,6974,67,did you say baby,4,do you say baby,v pro:per v n,MOT,NA,Mother,4848,608.75,Betty,female,question,NA,NA,NA,3,Eng-NA,5,eng
